id,quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
200,2016Q3,,SB0801,,SB0801,d,C1,,General Surgery,,75,,75,,0.8152173913043478,,0.8152173913043478,,100,
201,2016Q4,,SB0801,,D102H,,C1,,General Surgery,,73,,73,,0.7934782608695652,,0.7934782608695652,,100,
202,2016Q4,,SB0801,,SB0801,d,C1,,General Surgery,,73,,73,,0.7934782608695652,,0.7934782608695652,,100,
203,2017Q1,,SB0801,,D102H,,C1,,General Surgery,,70,,70,,0.7777777777777778,,0.7777777777777778,,100,
204,2017Q1,,SB0801,,SB0801,d,C1,,General Surgery,,70,,70,,0.7777777777777778,,0.7777777777777778,,100,
205,2017Q2,,SB0801,,D102H,,C1,,General Surgery,,57,,57,,0.6263736263736264,,0.6263736263736264,,100,
206,2017Q2,,SB0801,,SB0801,d,C1,,General Surgery,,57,,57,,0.6263736263736264,,0.6263736263736264,,100,
207,2017Q3,,SB0801,,D102H,,C1,,General Surgery,,65,,65,,0.7065217391304348,,0.7065217391304348,,100,
208,2017Q3,,SB0801,,SB0801,d,C1,,General Surgery,,65,,65,,0.7065217391304348,,0.7065217391304348,,100,
209,2017Q4,,SB0801,,D102H,,C1,,General Surgery,,47,,47,,0.5108695652173914,,0.5108695652173914,,100,
210,2017Q4,,SB0801,,SB0801,d,C1,,General Surgery,,47,,47,,0.5108695652173914,,0.5108695652173914,,100,
211,2018Q1,,SB0801,,D102H,,C1,,General Surgery,,72,,72,,0.8,,0.8,,100,
212,2018Q1,,SB0801,,SB0801,d,C1,,General Surgery,,72,,72,,0.8,,0.8,,100,
213,2018Q2,,SB0801,,D102H,,C1,,General Surgery,,49,,49,,0.5384615384615384,,0.5384615384615384,,100,
214,2018Q2,,SB0801,,SB0801,d,C1,,General Surgery,,49,,49,,0.5384615384615384,,0.5384615384615384,,100,
215,2018Q3,,SB0801,,D102H,,C1,,General Surgery,,61,,61,,0.6630434782608695,,0.6630434782608695,,100,
216,2018Q3,,SB0801,,SB0801,d,C1,,General Surgery,,61,,61,,0.6630434782608695,,0.6630434782608695,,100,
217,2018Q4,,SB0801,,D102H,,C1,,General Surgery,,94,,94,,1.0217391304347827,,1.0217391304347827,,100,
218,2018Q4,,SB0801,,SB0801,d,C1,,General Surgery,,94,,94,,1.0217391304347827,,1.0217391304347827,,100,
219,2019Q1,,SB0801,,D102H,,C1,,General Surgery,,39,,39,,0.43333333333333335,,0.43333333333333335,,100,
220,2019Q1,,SB0801,,SB0801,d,C1,,General Surgery,,39,,39,,0.43333333333333335,,0.43333333333333335,,100,
221,2019Q2,,SB0801,,D102H,,C1,,General Surgery,,43,,43,,0.4725274725274725,,0.4725274725274725,,100,
222,2019Q2,,SB0801,,SB0801,d,C1,,General Surgery,,43,,43,,0.4725274725274725,,0.4725274725274725,,100,
223,2019Q3,,SB0801,,D102H,,C1,,General Surgery,,34,,34,,0.3695652173913043,,0.3695652173913043,,100,
224,2019Q3,,SB0801,,SB0801,d,C1,,General Surgery,,34,,34,,0.3695652173913043,,0.3695652173913043,,100,
225,2019Q4,,SB0801,,D102H,,C1,,General Surgery,,47,,47,,0.5108695652173914,,0.5108695652173914,,100,
226,2019Q4,,SB0801,,SB0801,d,C1,,General Surgery,,47,,47,,0.5108695652173914,,0.5108695652173914,,100,
227,2020Q1,,SB0801,,D102H,,C1,,General Surgery,,55,,55,,0.6043956043956044,,0.6043956043956044,,100,
228,2020Q1,,SB0801,,SB0801,d,C1,,General Surgery,,55,,55,,0.6043956043956044,,0.6043956043956044,,100,
229,2020Q2,,SB0801,,D102H,,C1,,General Surgery,,804,,111,,8.835164835164836,,1.21978021978022,,13.805970149253731,
230,2020Q2,,SB0801,,SB0801,d,C1,,General Surgery,,804,,111,,8.835164835164836,,1.21978021978022,,13.805970149253731,
231,2020Q3,,SB0801,,D102H,,C1,,General Surgery,,1022,,145,,11.108695652173912,,1.576086956521739,,14.187866927592957,
232,2020Q3,,SB0801,,SB0801,d,C1,,General Surgery,,1022,,145,,11.108695652173912,,1.576086956521739,,14.187866927592957,
233,2020Q4,,SB0801,,D102H,,C1,,General Surgery,,67,,67,,0.7282608695652174,,0.7282608695652174,,100,
234,2020Q4,,SB0801,,SB0801,d,C1,,General Surgery,,67,,67,,0.7282608695652174,,0.7282608695652174,,100,
235,2021Q1,,SB0801,,D102H,,C1,,General Surgery,,154,,154,,1.711111111111111,,1.711111111111111,,100,
236,2021Q1,,SB0801,,SB0801,d,C1,,General Surgery,,154,,154,,1.711111111111111,,1.711111111111111,,100,
237,2021Q2,p,SB0801,,D102H,,C1,,General Surgery,,1001,,33,,11,,0.3626373626373626,,3.296703296703297,
238,2021Q2,p,SB0801,,SB0801,d,C1,,General Surgery,,1001,,33,,11,,0.3626373626373626,,3.296703296703297,
239,2020Q2,,SB0801,,D102H,,F2,,Gynaecology,,51,,51,,0.5604395604395604,,0.5604395604395604,,100,
240,2020Q2,,SB0801,,SB0801,d,F2,,Gynaecology,,51,,51,,0.5604395604395604,,0.5604395604395604,,100,
241,2020Q3,,SB0801,,D102H,,F2,,Gynaecology,,82,,82,,0.8913043478260869,,0.8913043478260869,,100,
242,2020Q3,,SB0801,,SB0801,d,F2,,Gynaecology,,82,,82,,0.8913043478260869,,0.8913043478260869,,100,
243,2020Q4,,SB0801,,D102H,,F2,,Gynaecology,,91,,91,,0.9891304347826086,,0.9891304347826086,,100,
244,2020Q4,,SB0801,,SB0801,d,F2,,Gynaecology,,91,,91,,0.9891304347826086,,0.9891304347826086,,100,
245,2021Q1,,SB0801,,D102H,,F2,,Gynaecology,,83,,83,,0.9222222222222224,,0.9222222222222224,,100,
246,2021Q1,,SB0801,,SB0801,d,F2,,Gynaecology,,83,,83,,0.9222222222222224,,0.9222222222222224,,100,
247,2021Q2,p,SB0801,,D102H,,F2,,Gynaecology,,79,,79,,0.8681318681318682,,0.8681318681318682,,100,
248,2021Q2,p,SB0801,,SB0801,d,F2,,Gynaecology,,79,,79,,0.8681318681318682,,0.8681318681318682,,100,
249,2016Q2,,SB0801,,D102H,, ,z,Medical Grouping,d,3405,,3064,,37.417582417582416,,33.67032967032967,,89.98531571218797,
250,2016Q2,,SB0801,,SB0801,d, ,z,Medical Grouping,d,3405,,3064,,37.417582417582416,,33.67032967032967,,89.98531571218797,
251,2016Q3,,SB0801,,D102H,, ,z,Medical Grouping,d,2611,,2284,,28.380434782608695,,24.82608695652174,,87.47606281118345,
252,2016Q3,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2611,,2284,,28.380434782608695,,24.82608695652174,,87.47606281118345,
253,2016Q4,,SB0801,,D102H,, ,z,Medical Grouping,d,2562,,2276,,27.847826086956523,,24.73913043478261,,88.8368462138954,
254,2016Q4,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2562,,2276,,27.847826086956523,,24.73913043478261,,88.8368462138954,
255,2017Q1,,SB0801,,D102H,, ,z,Medical Grouping,d,2429,,2154,,26.988888888888887,,23.933333333333337,,88.678468505557845,
256,2017Q1,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2429,,2154,,26.988888888888887,,23.933333333333337,,88.678468505557845,
257,2017Q2,,SB0801,,D102H,, ,z,Medical Grouping,d,2697,,2400,,29.63736263736264,,26.373626373626372,,88.98776418242491,
258,2017Q2,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2697,,2400,,29.63736263736264,,26.373626373626372,,88.98776418242491,
259,2017Q3,,SB0801,,D102H,, ,z,Medical Grouping,d,2636,,2292,,28.652173913043477,,24.91304347826087,,86.94992412746588,
260,2017Q3,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2636,,2292,,28.652173913043477,,24.91304347826087,,86.94992412746588,
261,2017Q4,,SB0801,,D102H,, ,z,Medical Grouping,d,2769,,2446,,30.097826086956523,,26.58695652173913,,88.33513903936438,
262,2017Q4,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2769,,2446,,30.097826086956523,,26.58695652173913,,88.33513903936438,
263,2018Q1,,SB0801,,D102H,, ,z,Medical Grouping,d,2554,,2209,,28.377777777777776,,24.544444444444444,,86.4917776037588,
264,2018Q1,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2554,,2209,,28.377777777777776,,24.544444444444444,,86.4917776037588,
265,2018Q2,,SB0801,,D102H,, ,z,Medical Grouping,d,2748,,2468,,30.197802197802197,,27.12087912087912,,89.81077147016012,
266,2018Q2,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2748,,2468,,30.197802197802197,,27.12087912087912,,89.81077147016012,
267,2018Q3,,SB0801,,D102H,, ,z,Medical Grouping,d,2886,,2554,,31.369565217391305,,27.76086956521739,,88.4961884961885,
268,2018Q3,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2886,,2554,,31.369565217391305,,27.76086956521739,,88.4961884961885,
269,2018Q4,,SB0801,,D102H,, ,z,Medical Grouping,d,3078,,2732,,33.45652173913044,,29.695652173913043,,88.75893437296945,
270,2018Q4,,SB0801,,SB0801,d, ,z,Medical Grouping,d,3078,,2732,,33.45652173913044,,29.695652173913043,,88.75893437296945,
271,2019Q1,,SB0801,,D102H,, ,z,Medical Grouping,d,2942,,2668,,32.68888888888889,,29.64444444444445,,90.68660774983005,
272,2019Q1,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2942,,2668,,32.68888888888889,,29.64444444444445,,90.68660774983005,
273,2019Q2,,SB0801,,D102H,, ,z,Medical Grouping,d,2776,,2502,,30.505494505494507,,27.494505494505493,,90.12968299711814,
274,2019Q2,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2776,,2502,,30.505494505494507,,27.494505494505493,,90.12968299711814,
275,2019Q3,,SB0801,,D102H,, ,z,Medical Grouping,d,2874,,2486,,31.23913043478261,,27.02173913043478,,86.49965205288795,
276,2019Q3,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2874,,2486,,31.23913043478261,,27.02173913043478,,86.49965205288795,
277,2019Q4,,SB0801,,D102H,, ,z,Medical Grouping,d,2731,,2416,,29.684782608695652,,26.26086956521739,,88.46576345660931,
278,2019Q4,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2731,,2416,,29.684782608695652,,26.26086956521739,,88.46576345660931,
279,2020Q1,,SB0801,,D102H,, ,z,Medical Grouping,d,2836,,2392,,31.164835164835164,,26.285714285714285,,84.3441466854725,
280,2020Q1,,SB0801,,SB0801,d, ,z,Medical Grouping,d,2836,,2392,,31.164835164835164,,26.285714285714285,,84.3441466854725,
281,2020Q2,,SB0801,,D102H,, ,z,Medical Grouping,d,4547,,3326,,49.96703296703296,,36.54945054945055,,73.14712997580823,
282,2020Q2,,SB0801,,SB0801,d, ,z,Medical Grouping,d,4547,,3326,,49.96703296703296,,36.54945054945055,,73.14712997580823,
283,2020Q3,,SB0801,,D102H,, ,z,Medical Grouping,d,4227,,3126,,45.94565217391305,,33.97826086956522,,73.95315826827536,
284,2020Q3,,SB0801,,SB0801,d, ,z,Medical Grouping,d,4227,,3126,,45.94565217391305,,33.97826086956522,,73.95315826827536,
285,2020Q4,,SB0801,,D102H,, ,z,Medical Grouping,d,3771,,2649,,40.98913043478261,,28.793478260869566,,70.24661893396977,
286,2020Q4,,SB0801,,SB0801,d, ,z,Medical Grouping,d,3771,,2649,,40.98913043478261,,28.793478260869566,,70.24661893396977,
316,2018Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,9,,9,,0.0989010989010989,,0.0989010989010989,,100,
287,2021Q1,,SB0801,,D102H,, ,z,Medical Grouping,d,4396,,3198,,48.84444444444444,,35.53333333333333,,72.74795268425842,
288,2021Q1,,SB0801,,SB0801,d, ,z,Medical Grouping,d,4396,,3198,,48.84444444444444,,35.53333333333333,,72.74795268425842,
289,2021Q2,p,SB0801,,D102H,, ,z,Medical Grouping,d,3587,,3305,,39.417582417582416,,36.31868131868132,,92.1382771117926,
290,2021Q2,p,SB0801,,SB0801,d, ,z,Medical Grouping,d,3587,,3305,,39.417582417582416,,36.31868131868132,,92.1382771117926,
291,2018Q2,,SB0801,,D102H,,C7,,Ophthalmology,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
292,2018Q2,,SB0801,,SB0801,d,C7,,Ophthalmology,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
293,2018Q3,,SB0801,,D102H,,C7,,Ophthalmology,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
294,2018Q3,,SB0801,,SB0801,d,C7,,Ophthalmology,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
295,2021Q1,,SB0801,,D102H,,D3,,Oral Surgery,,7,,7,,0.07777777777777778,,0.07777777777777778,,100,
296,2021Q1,,SB0801,,SB0801,d,D3,,Oral Surgery,,7,,7,,0.07777777777777778,,0.07777777777777778,,100,
297,2021Q2,p,SB0801,,D102H,,D3,,Oral Surgery,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
298,2021Q2,p,SB0801,,SB0801,d,D3,,Oral Surgery,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
299,2016Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,7,,7,,0.07692307692307693,,0.07692307692307693,,100,
300,2016Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,7,,7,,0.07692307692307693,,0.07692307692307693,,100,
301,2016Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,10,,10,,0.10869565217391304,,0.10869565217391304,,100,
302,2016Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,10,,10,,0.10869565217391304,,0.10869565217391304,,100,
303,2016Q4,,SB0801,,D102H,,C9,,Plastic Surgery,,12,,12,,0.13043478260869565,,0.13043478260869565,,100,
304,2016Q4,,SB0801,,SB0801,d,C9,,Plastic Surgery,,12,,12,,0.13043478260869565,,0.13043478260869565,,100,
305,2017Q1,,SB0801,,D102H,,C9,,Plastic Surgery,,23,,23,,0.25555555555555554,,0.25555555555555554,,100,
306,2017Q1,,SB0801,,SB0801,d,C9,,Plastic Surgery,,23,,23,,0.25555555555555554,,0.25555555555555554,,100,
307,2017Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,9,,9,,0.0989010989010989,,0.0989010989010989,,100,
308,2017Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,9,,9,,0.0989010989010989,,0.0989010989010989,,100,
309,2017Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,11,,11,,0.11956521739130437,,0.11956521739130437,,100,
310,2017Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,11,,11,,0.11956521739130437,,0.11956521739130437,,100,
311,2017Q4,,SB0801,,D102H,,C9,,Plastic Surgery,,10,,10,,0.10869565217391304,,0.10869565217391304,,100,
312,2017Q4,,SB0801,,SB0801,d,C9,,Plastic Surgery,,10,,10,,0.10869565217391304,,0.10869565217391304,,100,
313,2018Q1,,SB0801,,D102H,,C9,,Plastic Surgery,,12,,12,,0.13333333333333333,,0.13333333333333333,,100,
314,2018Q1,,SB0801,,SB0801,d,C9,,Plastic Surgery,,12,,12,,0.13333333333333333,,0.13333333333333333,,100,
315,2018Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,9,,9,,0.0989010989010989,,0.0989010989010989,,100,
317,2018Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
318,2018Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
319,2018Q4,,SB0801,,D102H,,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
320,2018Q4,,SB0801,,SB0801,d,C9,,Plastic Surgery,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
321,2020Q2,,SB0801,,D102H,,C9,,Plastic Surgery,,3,,3,,0.03296703296703297,,0.03296703296703297,,100,
322,2020Q2,,SB0801,,SB0801,d,C9,,Plastic Surgery,,3,,3,,0.03296703296703297,,0.03296703296703297,,100,
323,2020Q3,,SB0801,,D102H,,C9,,Plastic Surgery,,5,,5,,0.05434782608695652,,0.05434782608695652,,100,
324,2020Q3,,SB0801,,SB0801,d,C9,,Plastic Surgery,,5,,5,,0.05434782608695652,,0.05434782608695652,,100,
325,2021Q1,,SB0801,,D102H,,C9,,Plastic Surgery,,16,,16,,0.17777777777777778,,0.17777777777777778,,100,
326,2021Q1,,SB0801,,SB0801,d,C9,,Plastic Surgery,,16,,16,,0.17777777777777778,,0.17777777777777778,,100,
327,2021Q2,p,SB0801,,D102H,,C9,,Plastic Surgery,,6,,6,,0.06593406593406594,,0.06593406593406594,,100,
328,2021Q2,p,SB0801,,SB0801,d,C9,,Plastic Surgery,,6,,6,,0.06593406593406594,,0.06593406593406594,,100,
329,2016Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,146,,146,,1.6043956043956045,,1.6043956043956045,,100,
330,2016Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,146,,146,,1.6043956043956045,,1.6043956043956045,,100,
331,2016Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,119,,119,,1.2934782608695652,,1.2934782608695652,,100,
332,2016Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,119,,119,,1.2934782608695652,,1.2934782608695652,,100,
333,2016Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,119,,114,,1.2934782608695652,,1.2391304347826086,,95.7983193277311,
334,2016Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,119,,114,,1.2934782608695652,,1.2391304347826086,,95.7983193277311,
335,2017Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,123,,122,,1.3666666666666667,,1.3555555555555556,,99.1869918699187,
336,2017Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,123,,122,,1.3666666666666667,,1.3555555555555556,,99.1869918699187,
337,2017Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,136,,132,,1.4945054945054943,,1.4505494505494505,,97.05882352941175,
338,2017Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,136,,132,,1.4945054945054943,,1.4505494505494505,,97.05882352941175,
339,2017Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,144,,144,,1.565217391304348,,1.565217391304348,,100,
340,2017Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,144,,144,,1.565217391304348,,1.565217391304348,,100,
341,2017Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,134,,134,,1.4565217391304348,,1.4565217391304348,,100,
342,2017Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,134,,134,,1.4565217391304348,,1.4565217391304348,,100,
343,2018Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,159,,159,,1.7666666666666666,,1.7666666666666666,,100,
344,2018Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,159,,159,,1.7666666666666666,,1.7666666666666666,,100,
345,2018Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,174,,174,,1.912087912087912,,1.912087912087912,,100,
346,2018Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,174,,174,,1.912087912087912,,1.912087912087912,,100,
347,2018Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,158,,158,,1.7173913043478262,,1.7173913043478262,,100,
348,2018Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,158,,158,,1.7173913043478262,,1.7173913043478262,,100,
349,2018Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,158,,158,,1.7173913043478262,,1.7173913043478262,,100,
350,2018Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,158,,158,,1.7173913043478262,,1.7173913043478262,,100,
351,2019Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,185,,185,,2.0555555555555554,,2.0555555555555554,,100,
352,2019Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,185,,185,,2.0555555555555554,,2.0555555555555554,,100,
353,2019Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,139,,139,,1.5274725274725274,,1.5274725274725274,,100,
354,2019Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,139,,139,,1.5274725274725274,,1.5274725274725274,,100,
355,2019Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,134,,134,,1.4565217391304348,,1.4565217391304348,,100,
356,2019Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,134,,134,,1.4565217391304348,,1.4565217391304348,,100,
357,2019Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,140,,140,,1.5217391304347827,,1.5217391304347827,,100,
358,2019Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,140,,140,,1.5217391304347827,,1.5217391304347827,,100,
359,2020Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,144,,144,,1.5824175824175823,,1.5824175824175823,,100,
360,2020Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,144,,144,,1.5824175824175823,,1.5824175824175823,,100,
361,2020Q2,,SB0801,,D102H,,AQ,,Respiratory Medicine,,32,,32,,0.3516483516483517,,0.3516483516483517,,100,
362,2020Q2,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,32,,32,,0.3516483516483517,,0.3516483516483517,,100,
363,2020Q3,,SB0801,,D102H,,AQ,,Respiratory Medicine,,115,,115,,1.25,,1.25,,100,
364,2020Q3,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,115,,115,,1.25,,1.25,,100,
365,2020Q4,,SB0801,,D102H,,AQ,,Respiratory Medicine,,104,,101,,1.1304347826086956,,1.0978260869565215,,97.11538461538464,
366,2020Q4,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,104,,101,,1.1304347826086956,,1.0978260869565215,,97.11538461538464,
367,2021Q1,,SB0801,,D102H,,AQ,,Respiratory Medicine,,118,,110,,1.3111111111111111,,1.2222222222222223,,93.22033898305084,
368,2021Q1,,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,118,,110,,1.3111111111111111,,1.2222222222222223,,93.22033898305084,
369,2021Q2,p,SB0801,,D102H,,AQ,,Respiratory Medicine,,139,,139,,1.5274725274725274,,1.5274725274725274,,100,
370,2021Q2,p,SB0801,,SB0801,d,AQ,,Respiratory Medicine,,139,,139,,1.5274725274725274,,1.5274725274725274,,100,
371,2016Q2,,SB0801,,D102H,, ,z,Surgery Grouping,d,13470,,10094,,148.021978021978,,110.92307692307692,,74.93689680772087,
727,2019Q1,,S08000015,,A111H,,C3,,Anaesthetics,,1,,1,,0.01111111111111111,,0.01111111111111111,,100,
372,2016Q2,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13470,,10094,,148.021978021978,,110.92307692307692,,74.93689680772087,
373,2016Q3,,SB0801,,D102H,, ,z,Surgery Grouping,d,13802,,10096,,150.02173913043478,,109.7391304347826,,73.14881901173743,
374,2016Q3,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13802,,10096,,150.02173913043478,,109.7391304347826,,73.14881901173743,
375,2016Q4,,SB0801,,D102H,, ,z,Surgery Grouping,d,13555,,9773,,147.33695652173913,,106.22826086956522,,72.09885651051273,
376,2016Q4,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13555,,9773,,147.33695652173913,,106.22826086956522,,72.09885651051273,
377,2017Q1,,SB0801,,D102H,, ,z,Surgery Grouping,d,13193,,9415,,146.5888888888889,,104.61111111111111,,71.36360191010384,
378,2017Q1,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13193,,9415,,146.5888888888889,,104.61111111111111,,71.36360191010384,
379,2017Q2,,SB0801,,D102H,, ,z,Surgery Grouping,d,12907,,9214,,141.83516483516485,,101.25274725274726,,71.38761912140698,
380,2017Q2,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,12907,,9214,,141.83516483516485,,101.25274725274726,,71.38761912140698,
381,2017Q3,,SB0801,,D102H,, ,z,Surgery Grouping,d,12790,,9366,,139.02173913043478,,101.80434782608695,,73.22908522283034,
382,2017Q3,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,12790,,9366,,139.02173913043478,,101.80434782608695,,73.22908522283034,
383,2017Q4,,SB0801,,D102H,, ,z,Surgery Grouping,d,13390,,9988,,145.54347826086956,,108.56521739130434,,74.59297983569829,
384,2017Q4,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13390,,9988,,145.54347826086956,,108.56521739130434,,74.59297983569829,
385,2018Q1,,SB0801,,D102H,, ,z,Surgery Grouping,d,13127,,9662,,145.85555555555555,,107.35555555555555,,73.60402224422945,
386,2018Q1,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13127,,9662,,145.85555555555555,,107.35555555555555,,73.60402224422945,
387,2018Q2,,SB0801,,D102H,, ,z,Surgery Grouping,d,13069,,9881,,143.6153846153846,,108.58241758241758,,75.60639681689494,
388,2018Q2,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,13069,,9881,,143.6153846153846,,108.58241758241758,,75.60639681689494,
389,2018Q3,,SB0801,,D102H,, ,z,Surgery Grouping,d,12920,,9836,,140.43478260869566,,106.91304347826087,,76.13003095975233,
390,2018Q3,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,12920,,9836,,140.43478260869566,,106.91304347826087,,76.13003095975233,
391,2018Q4,,SB0801,,D102H,, ,z,Surgery Grouping,d,11774,,9033,,127.97826086956522,,98.18478260869566,,76.71989128588416,
392,2018Q4,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,11774,,9033,,127.97826086956522,,98.18478260869566,,76.71989128588416,
393,2019Q1,,SB0801,,D102H,, ,z,Surgery Grouping,d,11841,,8986,,131.56666666666666,,99.84444444444443,,75.88886073811334,
394,2019Q1,,SB0801,,SB0801,d, ,z,Surgery Grouping,d,11841,,8986,,131.56666666666666,,99.84444444444443,,75.88886073811334,
395,2019Q2,,SB0801,,D102H,, ,z,Surgery Grouping,d,12153,,9395,,133.54945054945054,,103.24175824175823,,77.30601497572617,
