year,quarter,week_ending,hscp,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2020,1,2020-03-29,S37000029,3,Emergency,10,31.5,-68.3
2020,1,2020-03-29,S37000029,4,Emergency,11,10,10
2020,1,2020-03-29,S37000029,5,Emergency,6,5.5,9.1
2020,1,2020-03-29,S37000030,1,Emergency,67,86,-22.1
2020,1,2020-03-29,S37000030,2,Emergency,96,123.5,-22.3
2020,1,2020-03-29,S37000030,3,Emergency,65,93,-30.1
2020,1,2020-03-29,S37000030,4,Emergency,44,61.5,-28.5
2020,1,2020-03-29,S37000030,5,Emergency,35,47.5,-26.3
2020,1,2020-03-29,S37000031,2,Emergency,7,12,-41.7
2020,1,2020-03-29,S37000031,3,Emergency,34,59,-42.4
2020,1,2020-03-29,S37000032,1,Emergency,125,251.5,-50.3
2020,1,2020-03-29,S37000032,2,Emergency,130,221.5,-41.3
2020,1,2020-03-29,S37000032,3,Emergency,84,154.5,-45.6
2020,1,2020-03-29,S37000032,4,Emergency,75,155,-51.6
2020,1,2020-03-29,S37000032,5,Emergency,75,123.5,-39.3
2020,1,2020-03-29,S37000033,1,Emergency,12,18,-33.3
2020,1,2020-03-29,S37000033,2,Emergency,39,43.5,-10.3
2020,1,2020-03-29,S37000033,3,Emergency,58,74.5,-22.1
2020,1,2020-03-29,S37000033,4,Emergency,74,107.5,-31.2
2020,1,2020-03-29,S37000033,5,Emergency,55,64.5,-14.7
2020,1,2020-03-29,S37000034,1,Emergency,451,759.5,-40.6
2020,1,2020-03-29,S37000034,2,Emergency,141,232,-39.2
2020,1,2020-03-29,S37000034,3,Emergency,88,119.5,-26.4
2020,1,2020-03-29,S37000034,4,Emergency,71,88,-19.3
2020,1,2020-03-29,S37000034,5,Emergency,36,65.5,-45
2020,1,2020-03-29,S37000035,1,Emergency,220,360.5,-39
2020,1,2020-03-29,S37000035,2,Emergency,158,256.5,-38.4
2020,1,2020-03-29,S37000035,3,Emergency,69,108,-36.1
2020,1,2020-03-29,S37000035,4,Emergency,67,99.5,-32.7
2020,1,2020-03-29,S37000035,5,Emergency,25,61.5,-59.3
2020,2,2020-04-05,S37000001,1,Emergency,47,49,-4.1
2020,2,2020-04-05,S37000001,2,Emergency,82,108.5,-24.4
2020,2,2020-04-05,S37000001,3,Emergency,53,56.5,-6.2
2020,2,2020-04-05,S37000001,4,Emergency,41,46,-10.9
2020,2,2020-04-05,S37000001,5,Emergency,70,98,-28.6
2020,2,2020-04-05,S37000002,1,Emergency,13,15.5,-16.1
2020,2,2020-04-05,S37000002,2,Emergency,53,48,10.4
2020,2,2020-04-05,S37000002,3,Emergency,83,93.5,-11.2
2020,2,2020-04-05,S37000002,4,Emergency,104,150,-30.7
2020,2,2020-04-05,S37000002,5,Emergency,73,83.5,-12.6
2020,2,2020-04-05,S37000003,1,Emergency,11,22.5,-51.1
2020,2,2020-04-05,S37000003,2,Emergency,30,57.5,-47.8
2020,2,2020-04-05,S37000003,3,Emergency,46,62,-25.8
2020,2,2020-04-05,S37000003,4,Emergency,41,55,-25.5
2020,2,2020-04-05,S37000003,5,Emergency,11,25,-56
2020,2,2020-04-05,S37000004,1,Emergency,15,21,-28.6
2020,2,2020-04-05,S37000004,2,Emergency,19,45,-57.8
2020,2,2020-04-05,S37000004,3,Emergency,45,66.5,-32.3
2020,2,2020-04-05,S37000004,4,Emergency,21,36,-41.7
2020,2,2020-04-05,S37000004,5,Emergency,9,12,-25
2020,2,2020-04-05,S37000005,1,Emergency,36,118.5,-69.6
2020,2,2020-04-05,S37000005,2,Emergency,36,96.5,-62.7
2020,2,2020-04-05,S37000005,3,Emergency,30,80.5,-62.7
2020,2,2020-04-05,S37000005,4,Emergency,34,100,-66
2020,2,2020-04-05,S37000005,5,Emergency,28,83.5,-66.5
2020,2,2020-04-05,S37000006,1,Emergency,28,48,-41.7
2020,2,2020-04-05,S37000006,2,Emergency,49,108,-54.6
2020,2,2020-04-05,S37000006,3,Emergency,83,139.5,-40.5
2020,2,2020-04-05,S37000006,4,Emergency,23,49,-53.1
2020,2,2020-04-05,S37000006,5,Emergency,18,25,-28
2020,2,2020-04-05,S37000007,1,Emergency,115,154,-25.3
2020,2,2020-04-05,S37000007,2,Emergency,68,68.5,-0.7
2020,2,2020-04-05,S37000007,3,Emergency,23,33,-30.3
2020,2,2020-04-05,S37000007,4,Emergency,38,40,-5
2020,2,2020-04-05,S37000007,5,Emergency,29,45.5,-36.3
2020,2,2020-04-05,S37000008,1,Emergency,70,122.5,-42.9
2020,2,2020-04-05,S37000008,2,Emergency,39,86,-54.7
2020,2,2020-04-05,S37000008,3,Emergency,32,67,-52.2
2020,2,2020-04-05,S37000008,4,Emergency,21,35.5,-40.8
2020,2,2020-04-05,S37000008,5,Emergency,15,25.5,-41.2
2020,2,2020-04-05,S37000009,1,Emergency,5,10.5,-52.4
2020,2,2020-04-05,S37000009,2,Emergency,27,49.5,-45.5
2020,2,2020-04-05,S37000009,3,Emergency,14,13,7.7
2020,2,2020-04-05,S37000009,4,Emergency,17,43.5,-60.9
2020,2,2020-04-05,S37000009,5,Emergency,57,76.5,-25.5
2020,2,2020-04-05,S37000010,1,Emergency,10,15,-33.3
2020,2,2020-04-05,S37000010,2,Emergency,51,60.5,-15.7
2020,2,2020-04-05,S37000010,3,Emergency,24,39,-38.5
2020,2,2020-04-05,S37000010,4,Emergency,20,28,-28.6
2020,2,2020-04-05,S37000010,5,Emergency,28,25,12
2020,2,2020-04-05,S37000011,2,Emergency,13,17.5,-25.7
2020,2,2020-04-05,S37000011,3,Emergency,16,13,23.1
2020,2,2020-04-05,S37000011,4,Emergency,22,34,-35.3
2020,2,2020-04-05,S37000011,5,Emergency,44,67,-34.3
2020,2,2020-04-05,S37000012,1,Emergency,115,148.5,-22.6
2020,2,2020-04-05,S37000012,2,Emergency,125,153.5,-18.6
2020,2,2020-04-05,S37000019,5,Emergency,5,12,-58.3
2020,2,2020-04-05,S37000020,1,Emergency,92,191,-51.8
2020,2,2020-04-05,S37000020,2,Emergency,32,83.5,-61.7
2020,2,2020-04-05,S37000020,3,Emergency,18,48,-62.5
2020,2,2020-04-05,S37000020,4,Emergency,24,42,-42.9
2020,2,2020-04-05,S37000020,5,Emergency,16,28,-42.9
2020,2,2020-04-05,S37000022,3,Emergency,5,8,-37.5
2020,2,2020-04-05,S37000022,4,Emergency,14,29,-51.7
2020,2,2020-04-05,S37000024,1,Emergency,70,109,-35.8
2020,2,2020-04-05,S37000024,2,Emergency,66,85,-22.4
2020,2,2020-04-05,S37000024,3,Emergency,43,52,-17.3
2020,2,2020-04-05,S37000024,4,Emergency,30,47,-36.2
2020,2,2020-04-05,S37000024,5,Emergency,31,50.5,-38.6
2020,2,2020-04-05,S37000025,1,Emergency,8,16.5,-51.5
2020,2,2020-04-05,S37000025,2,Emergency,23,42.5,-45.9
2020,2,2020-04-05,S37000025,3,Emergency,59,97,-39.2
2020,2,2020-04-05,S37000025,4,Emergency,30,62,-51.6
2020,2,2020-04-05,S37000025,5,Emergency,12,15.5,-22.6
2020,2,2020-04-05,S37000026,3,Emergency,12,18.5,-35.1
2020,2,2020-04-05,S37000026,4,Emergency,9,16.5,-45.5
2020,2,2020-04-05,S37000027,1,Emergency,46,67,-31.3
2020,2,2020-04-05,S37000027,2,Emergency,61,88.5,-31.1
2020,2,2020-04-05,S37000027,3,Emergency,41,72.5,-43.4
2020,2,2020-04-05,S37000027,4,Emergency,30,53,-43.4
2020,2,2020-04-05,S37000027,5,Emergency,33,60.5,-45.5
2020,2,2020-04-05,S37000028,1,Emergency,113,204.5,-44.7
2020,2,2020-04-05,S37000028,2,Emergency,105,220,-52.3
2020,2,2020-04-05,S37000028,3,Emergency,89,164.5,-45.9
2020,2,2020-04-05,S37000028,4,Emergency,55,105,-47.6
2020,2,2020-04-05,S37000028,5,Emergency,43,100,-57
2020,2,2020-04-05,S37000029,1,Emergency,69,87.5,-21.1
2020,2,2020-04-05,S37000029,2,Emergency,41,51.5,-20.4
2020,2,2020-04-05,S37000029,3,Emergency,11,31.5,-65.1
2020,2,2020-04-05,S37000029,4,Emergency,9,15,-40
2020,2,2020-04-05,S37000030,1,Emergency,70,88,-20.5
2020,2,2020-04-05,S37000030,2,Emergency,102,129.5,-21.2
2020,2,2020-04-05,S37000030,3,Emergency,60,91.5,-34.4
2020,2,2020-04-05,S37000030,4,Emergency,59,65,-9.2
2020,2,2020-04-05,S37000030,5,Emergency,25,52.5,-52.4
2020,2,2020-04-05,S37000031,3,Emergency,39,48,-18.8
2020,2,2020-04-05,S37000032,1,Emergency,137,248,-44.8
2020,2,2020-04-05,S37000032,2,Emergency,147,217.5,-32.4
2020,2,2020-04-05,S37000032,3,Emergency,97,180,-46.1
2020,2,2020-04-05,S37000032,4,Emergency,96,148.5,-35.4
2020,2,2020-04-05,S37000032,5,Emergency,71,113,-37.2
2020,2,2020-04-05,S37000033,1,Emergency,9,23.5,-61.7
2020,2,2020-04-05,S37000033,2,Emergency,43,45.5,-5.5
2020,2,2020-04-05,S37000033,3,Emergency,67,64.5,3.9
2020,2,2020-04-05,S37000033,4,Emergency,103,101.5,1.5
2020,2,2020-04-05,S37000033,5,Emergency,38,47.5,-20
2020,2,2020-04-05,S37000034,1,Emergency,512,744.5,-31.2
2020,2,2020-04-05,S37000034,2,Emergency,143,224,-36.2
2020,2,2020-04-05,S37000034,3,Emergency,89,117.5,-24.3
2020,2,2020-04-05,S37000034,4,Emergency,82,111.5,-26.5
2020,2,2020-04-05,S37000034,5,Emergency,56,73,-23.3
2020,2,2020-04-05,S37000035,1,Emergency,188,389.5,-51.7
2020,2,2020-04-05,S37000035,2,Emergency,170,270.5,-37.2
2020,2,2020-04-05,S37000035,3,Emergency,66,110.5,-40.3
2020,2,2020-04-05,S37000035,4,Emergency,56,106,-47.2
2020,2,2020-04-05,S37000035,5,Emergency,56,59,-5.1
2020,2,2020-04-12,S37000001,1,Emergency,50,56.5,-11.5
2020,2,2020-04-12,S37000001,2,Emergency,78,103,-24.3
2020,2,2020-04-12,S37000001,3,Emergency,50,70.5,-29.1
2020,2,2020-04-12,S37000001,4,Emergency,46,41.5,10.8
2020,2,2020-04-12,S37000001,5,Emergency,85,103,-17.5
2020,2,2020-04-12,S37000002,1,Emergency,16,13,23.1
2020,2,2020-04-12,S37000002,2,Emergency,38,50.5,-24.8
2020,2,2020-04-12,S37000002,3,Emergency,62,91,-31.9
2020,2,2020-04-12,S37000002,4,Emergency,84,135.5,-38
2020,2,2020-04-12,S37000002,5,Emergency,62,78.5,-21
2020,2,2020-04-12,S37000003,1,Emergency,7,19.5,-64.1
2020,2,2020-04-12,S37000003,2,Emergency,33,64.5,-48.8
2020,2,2020-04-12,S37000003,3,Emergency,49,67.5,-27.4
2020,2,2020-04-12,S37000003,4,Emergency,43,55,-21.8
2020,2,2020-04-12,S37000003,5,Emergency,16,25,-36
2020,2,2020-04-12,S37000004,1,Emergency,14,25,-44
2020,2,2020-04-12,S37000004,2,Emergency,20,34.5,-42
2020,2,2020-04-12,S37000004,3,Emergency,44,62,-29
2020,2,2020-04-12,S37000004,4,Emergency,17,35,-51.4
2020,2,2020-04-12,S37000004,5,Emergency,8,13.5,-40.7
2020,2,2020-04-12,S37000005,1,Emergency,38,99.5,-61.8
2020,2,2020-04-12,S37000005,2,Emergency,43,105.5,-59.2
2020,2,2020-04-12,S37000005,3,Emergency,26,51,-49
2020,2,2020-04-12,S37000005,4,Emergency,31,95,-67.4
2020,2,2020-04-12,S37000005,5,Emergency,29,65,-55.4
2020,2,2020-04-12,S37000006,1,Emergency,30,39.5,-24.1
2020,2,2020-04-12,S37000006,2,Emergency,59,97,-39.2
2020,2,2020-04-12,S37000006,3,Emergency,66,143.5,-54
2020,2,2020-04-12,S37000006,4,Emergency,28,53,-47.2
2020,2,2020-04-12,S37000006,5,Emergency,12,19,-36.8
2020,2,2020-04-12,S37000007,1,Emergency,132,167,-21
2020,2,2020-04-12,S37000007,2,Emergency,52,70,-25.7
2020,2,2020-04-12,S37000007,3,Emergency,21,30,-30
2020,2,2020-04-12,S37000007,4,Emergency,50,36.5,37
2020,2,2020-04-12,S37000007,5,Emergency,36,32,12.5
2020,2,2020-04-12,S37000008,1,Emergency,71,120,-40.8
2020,2,2020-04-12,S37000008,2,Emergency,49,93.5,-47.6
2020,2,2020-04-12,S37000008,3,Emergency,31,50,-38
2020,2,2020-04-12,S37000008,4,Emergency,20,37,-45.9
2020,2,2020-04-12,S37000008,5,Emergency,12,25,-52
2020,2,2020-04-12,S37000009,1,Emergency,5,10.5,-52.4
2020,2,2020-04-12,S37000009,2,Emergency,20,59.5,-66.4
2020,2,2020-04-12,S37000009,3,Emergency,13,13.5,-3.7
2020,2,2020-04-12,S37000009,4,Emergency,30,49.5,-39.4
2020,2,2020-04-12,S37000009,5,Emergency,57,87.5,-34.9
2020,2,2020-04-12,S37000010,1,Emergency,16,15.5,3.2
2020,2,2020-04-12,S37000010,2,Emergency,42,61,-31.1
2020,2,2020-04-12,S37000010,3,Emergency,34,34.5,-1.4
2020,2,2020-04-12,S37000010,4,Emergency,22,25,-12
2020,2,2020-04-12,S37000010,5,Emergency,25,24.5,2
2020,2,2020-04-12,S37000011,1,Emergency,10,13.5,-25.9
2020,2,2020-04-12,S37000011,2,Emergency,18,19,-5.3
2020,2,2020-04-12,S37000011,3,Emergency,12,11.5,4.3
2020,2,2020-04-12,S37000011,4,Emergency,21,36.5,-42.5
2020,2,2020-04-12,S37000011,5,Emergency,47,74,-36.5
2020,2,2020-04-12,S37000012,1,Emergency,112,155,-27.7
2020,2,2020-04-12,S37000012,2,Emergency,107,140.5,-23.8
2020,2,2020-04-12,S37000012,3,Emergency,65,99,-34.3
2020,2,2020-04-12,S37000012,4,Emergency,100,122.5,-18.4
2020,2,2020-04-12,S37000012,5,Emergency,179,271,-33.9
2020,2,2020-04-12,S37000013,1,Emergency,45,128.5,-65
2020,2,2020-04-12,S37000013,2,Emergency,64,158,-59.5
2020,2,2020-04-12,S37000013,3,Emergency,63,145.5,-56.7
2020,2,2020-04-12,S37000013,4,Emergency,25,89.5,-72.1
2020,2,2020-04-12,S37000013,5,Emergency,25,73.5,-66
2020,2,2020-04-12,S37000016,1,Emergency,42,78.5,-46.5
2020,2,2020-04-12,S37000016,2,Emergency,55,104,-47.1
2020,2,2020-04-12,S37000016,3,Emergency,96,163.5,-41.3
2020,2,2020-04-12,S37000016,4,Emergency,78,140.5,-44.5
2020,2,2020-04-12,S37000016,5,Emergency,21,30,-30
2020,2,2020-04-12,S37000017,1,Emergency,69,94,-26.6
2020,2,2020-04-12,S37000017,2,Emergency,11,22,-50
2020,2,2020-04-12,S37000017,3,Emergency,17,24,-29.2
2020,2,2020-04-12,S37000017,4,Emergency,15,27,-44.4
2020,2,2020-04-12,S37000017,5,Emergency,7,13,-46.2
2020,2,2020-04-12,S37000018,1,Emergency,12,22.5,-46.7
2020,2,2020-04-12,S37000018,2,Emergency,35,64,-45.3
2020,2,2020-04-12,S37000018,3,Emergency,24,42,-42.9
2020,2,2020-04-12,S37000018,4,Emergency,22,26.5,-17
2020,2,2020-04-12,S37000018,5,Emergency,12,19.5,-38.5
2020,2,2020-04-12,S37000019,1,Emergency,9,7,28.6
2020,2,2020-04-12,S37000019,2,Emergency,30,31,-3.2
2020,2,2020-04-12,S37000019,3,Emergency,45,51.5,-12.6
2020,2,2020-04-12,S37000019,4,Emergency,35,53.5,-34.6
2020,2,2020-04-12,S37000019,5,Emergency,15,22.5,-33.3
2020,2,2020-04-12,S37000020,1,Emergency,93,193.5,-51.9
2020,2,2020-04-12,S37000020,2,Emergency,38,64,-40.6
2020,2,2020-04-12,S37000020,3,Emergency,21,47,-55.3
2020,2,2020-04-12,S37000020,4,Emergency,37,41,-9.8
2020,2,2020-04-12,S37000020,5,Emergency,14,18,-22.2
2020,2,2020-04-12,S37000022,4,Emergency,10,19.5,-48.7
2020,2,2020-04-12,S37000024,1,Emergency,66,106,-37.7
2020,2,2020-04-12,S37000024,2,Emergency,52,88.5,-41.2
2020,2,2020-04-12,S37000024,3,Emergency,37,62.5,-40.8
2020,2,2020-04-12,S37000024,4,Emergency,33,34,-2.9
2020,2,2020-04-12,S37000024,5,Emergency,27,51.5,-47.6
2020,2,2020-04-12,S37000025,1,Emergency,8,18.5,-56.8
2020,2,2020-04-12,S37000025,2,Emergency,38,50,-24
2020,2,2020-04-12,S37000025,3,Emergency,56,84,-33.3
2020,2,2020-04-12,S37000025,4,Emergency,43,65,-33.8
2020,2,2020-04-12,S37000025,5,Emergency,14,17,-17.6
2020,2,2020-04-12,S37000026,3,Emergency,12,22,-45.5
2020,2,2020-04-12,S37000026,4,Emergency,12,19,-36.8
2020,2,2020-04-12,S37000027,1,Emergency,43,74.5,-42.3
2020,2,2020-04-12,S37000027,2,Emergency,41,98.5,-58.4
2020,2,2020-04-12,S37000027,3,Emergency,45,70,-35.7
2020,2,2020-04-12,S37000027,4,Emergency,31,45.5,-31.9
2020,2,2020-04-12,S37000027,5,Emergency,35,55,-36.4
2020,2,2020-04-12,S37000028,1,Emergency,119,195,-39
2020,2,2020-04-12,S37000028,2,Emergency,120,196,-38.8
2020,2,2020-04-12,S37000028,3,Emergency,110,149.5,-26.4
2020,2,2020-04-12,S37000028,4,Emergency,71,102,-30.4
2020,2,2020-04-12,S37000028,5,Emergency,46,90,-48.9
2020,2,2020-04-12,S37000029,1,Emergency,69,77.5,-11
2020,2,2020-04-12,S37000029,2,Emergency,31,55,-43.6
2020,2,2020-04-12,S37000029,3,Emergency,18,26.5,-32.1
2020,2,2020-04-12,S37000029,4,Emergency,6,14.5,-58.6
2020,2,2020-04-12,S37000030,1,Emergency,74,78,-5.1
2020,2,2020-04-12,S37000030,2,Emergency,85,148,-42.6
2020,2,2020-04-12,S37000030,3,Emergency,51,77,-33.8
2020,2,2020-04-12,S37000030,4,Emergency,36,57,-36.8
2020,2,2020-04-12,S37000030,5,Emergency,30,45,-33.3
2020,2,2020-04-12,S37000031,3,Emergency,24,55,-56.4
2020,2,2020-04-12,S37000032,1,Emergency,153,225.5,-32.2
2020,2,2020-04-12,S37000032,2,Emergency,136,220.5,-38.3
2020,2,2020-04-12,S37000032,3,Emergency,104,181,-42.5
2020,2,2020-04-12,S37000032,4,Emergency,79,149.5,-47.2
2020,2,2020-04-12,S37000032,5,Emergency,48,122,-60.7
2020,2,2020-04-12,S37000033,1,Emergency,17,21.5,-20.9
2020,2,2020-04-12,S37000033,2,Emergency,46,52.5,-12.4
2020,2,2020-04-12,S37000033,3,Emergency,49,66,-25.8
2020,2,2020-04-12,S37000033,4,Emergency,67,100,-33
2020,2,2020-04-12,S37000033,5,Emergency,33,61.5,-46.3
2020,2,2020-04-12,S37000034,1,Emergency,528,765,-31
2020,2,2020-04-12,S37000034,2,Emergency,150,228,-34.2
2020,2,2020-04-12,S37000034,3,Emergency,86,146.5,-41.3
2020,2,2020-04-12,S37000034,4,Emergency,57,101,-43.6
2020,2,2020-04-12,S37000034,5,Emergency,56,77,-27.3
2020,2,2020-04-12,S37000035,1,Emergency,228,330,-30.9
2020,2,2020-04-12,S37000035,2,Emergency,139,263.5,-47.2
2020,2,2020-04-12,S37000035,3,Emergency,75,111,-32.4
2020,2,2020-04-12,S37000035,4,Emergency,68,100,-32
2020,2,2020-04-12,S37000035,5,Emergency,38,44,-13.6
2020,2,2020-04-19,S37000001,1,Emergency,33,66,-50
2020,2,2020-04-19,S37000001,2,Emergency,112,117,-4.3
2020,2,2020-04-19,S37000001,3,Emergency,47,64,-26.6
2020,2,2020-04-19,S37000001,4,Emergency,43,60,-28.3
2020,2,2020-04-19,S37000001,5,Emergency,101,115,-12.2
2020,2,2020-04-19,S37000002,1,Emergency,14,19,-26.3
2020,2,2020-04-19,S37000002,2,Emergency,36,46.5,-22.6
2020,2,2020-04-19,S37000002,3,Emergency,65,93.5,-30.5
2020,2,2020-04-19,S37000002,4,Emergency,86,146,-41.1
2020,2,2020-04-19,S37000002,5,Emergency,56,94.5,-40.7
2020,2,2020-04-19,S37000003,1,Emergency,11,23,-52.2
2020,2,2020-04-19,S37000003,2,Emergency,27,59.5,-54.6
2020,2,2020-04-19,S37000003,3,Emergency,40,71,-43.7
2020,2,2020-04-19,S37000003,4,Emergency,48,56,-14.3
2020,2,2020-04-19,S37000003,5,Emergency,16,25.5,-37.3
2020,2,2020-04-19,S37000004,1,Emergency,10,25.5,-60.8
2020,2,2020-04-19,S37000004,2,Emergency,19,34,-44.1
2020,2,2020-04-19,S37000004,3,Emergency,39,76,-48.7
2020,2,2020-04-19,S37000004,4,Emergency,16,32,-50
2020,2,2020-04-19,S37000004,5,Emergency,5,9.5,-47.4
2020,2,2020-04-19,S37000005,1,Emergency,34,94.5,-64
2020,2,2020-04-19,S37000011,4,Emergency,17,33.5,-49.3
2020,2,2020-04-19,S37000011,5,Emergency,45,78,-42.3
2020,2,2020-04-19,S37000012,1,Emergency,105,143.5,-26.8
2020,2,2020-04-19,S37000012,2,Emergency,95,147,-35.4
2020,2,2020-04-19,S37000012,3,Emergency,72,100,-28
2020,2,2020-04-19,S37000012,4,Emergency,85,121,-29.8
2020,2,2020-04-19,S37000012,5,Emergency,210,227,-7.5
2020,2,2020-04-19,S37000013,1,Emergency,45,105.5,-57.3
2020,2,2020-04-19,S37000013,2,Emergency,67,119.5,-43.9
2020,2,2020-04-19,S37000013,3,Emergency,45,123.5,-63.6
2020,2,2020-04-19,S37000013,4,Emergency,40,63.5,-37
2020,2,2020-04-19,S37000013,5,Emergency,25,61,-59
2020,2,2020-04-19,S37000016,1,Emergency,48,70,-31.4
2020,2,2020-04-19,S37000016,2,Emergency,48,109.5,-56.2
2020,2,2020-04-19,S37000016,3,Emergency,108,143.5,-24.7
2020,2,2020-04-19,S37000016,4,Emergency,84,135.5,-38
2020,2,2020-04-19,S37000016,5,Emergency,17,34.5,-50.7
2020,2,2020-04-19,S37000017,1,Emergency,65,104,-37.5
2020,2,2020-04-19,S37000017,2,Emergency,10,21.5,-53.5
2020,2,2020-04-19,S37000017,3,Emergency,16,21.5,-25.6
2020,2,2020-04-19,S37000017,4,Emergency,15,25.5,-41.2
2020,2,2020-04-19,S37000017,5,Emergency,15,17.5,-14.3
2020,2,2020-04-19,S37000018,1,Emergency,13,23,-43.5
2020,2,2020-04-19,S37000018,2,Emergency,55,72,-23.6
2020,2,2020-04-19,S37000018,3,Emergency,28,42.5,-34.1
2020,2,2020-04-19,S37000018,4,Emergency,20,24.5,-18.4
2020,2,2020-04-19,S37000018,5,Emergency,6,16,-62.5
2020,2,2020-04-19,S37000019,2,Emergency,26,32.5,-20
2020,2,2020-04-19,S37000019,3,Emergency,47,59.5,-21
2020,2,2020-04-19,S37000019,4,Emergency,42,50.5,-16.8
2020,2,2020-04-19,S37000019,5,Emergency,11,17,-35.3
2020,2,2020-04-19,S37000020,1,Emergency,101,192,-47.4
2020,2,2020-04-19,S37000020,2,Emergency,38,69.5,-45.3
2020,2,2020-04-19,S37000020,3,Emergency,23,54.5,-57.8
2020,2,2020-04-19,S37000020,4,Emergency,22,39,-43.6
2020,2,2020-04-19,S37000020,5,Emergency,13,27,-51.9
2020,2,2020-04-19,S37000022,2,Emergency,6,6,0
2020,2,2020-04-19,S37000022,4,Emergency,11,16.5,-33.3
2020,2,2020-04-19,S37000024,1,Emergency,55,108,-49.1
2020,2,2020-04-19,S37000024,2,Emergency,50,84.5,-40.8
2020,2,2020-04-19,S37000024,3,Emergency,30,58.5,-48.7
2020,2,2020-04-19,S37000024,4,Emergency,25,41.5,-39.8
2020,2,2020-04-19,S37000024,5,Emergency,28,58.5,-52.1
2020,2,2020-04-19,S37000025,1,Emergency,7,21.5,-67.4
2020,2,2020-04-19,S37000025,2,Emergency,28,41,-31.7
2020,2,2020-04-19,S37000025,3,Emergency,59,103.5,-43
2020,2,2020-04-19,S37000025,4,Emergency,40,48.5,-17.5
2020,2,2020-04-19,S37000025,5,Emergency,11,14,-21.4
2020,2,2020-04-19,S37000026,3,Emergency,9,12.5,-28
2020,2,2020-04-19,S37000026,4,Emergency,15,22.5,-33.3
2020,2,2020-04-19,S37000027,1,Emergency,40,75,-46.7
2020,2,2020-04-19,S37000027,2,Emergency,53,88.5,-40.1
2020,2,2020-04-19,S37000027,3,Emergency,35,70.5,-50.4
2020,2,2020-04-19,S37000027,4,Emergency,21,41,-48.8
2020,2,2020-04-19,S37000027,5,Emergency,30,62.5,-52
2020,2,2020-04-19,S37000028,1,Emergency,109,193,-43.5
2020,2,2020-04-19,S37000028,2,Emergency,105,186.5,-43.7
2020,2,2020-04-19,S37000028,3,Emergency,76,149,-49
2020,2,2020-04-19,S37000028,4,Emergency,58,121,-52.1
2020,2,2020-04-19,S37000028,5,Emergency,41,98.5,-58.4
2020,2,2020-04-19,S37000029,1,Emergency,73,91.5,-20.2
2020,2,2020-04-19,S37000029,2,Emergency,39,53.5,-27.1
2020,2,2020-04-19,S37000029,3,Emergency,25,33.5,-25.4
2020,2,2020-04-19,S37000029,4,Emergency,5,11,-54.5
2020,2,2020-04-19,S37000030,1,Emergency,54,97.5,-44.6
2020,2,2020-04-19,S37000030,2,Emergency,72,145,-50.3
2020,2,2020-04-19,S37000030,3,Emergency,53,83,-36.1
2020,2,2020-04-19,S37000030,4,Emergency,46,65,-29.2
2020,2,2020-04-19,S37000030,5,Emergency,20,48,-58.3
2020,2,2020-04-19,S37000031,2,Emergency,6,14.5,-58.6
2020,2,2020-04-19,S37000031,3,Emergency,29,47,-38.3
2020,2,2020-04-19,S37000032,1,Emergency,133,253,-47.4
2020,2,2020-04-19,S37000032,2,Emergency,151,233.5,-35.3
2020,2,2020-04-19,S37000032,3,Emergency,96,189,-49.2
2020,2,2020-04-19,S37000032,4,Emergency,107,160.5,-33.3
2020,2,2020-04-19,S37000032,5,Emergency,68,118.5,-42.6
2020,2,2020-04-19,S37000033,1,Emergency,24,28,-14.3
2020,2,2020-04-19,S37000033,2,Emergency,44,40,10
2020,2,2020-04-19,S37000033,3,Emergency,51,71,-28.2
2020,2,2020-04-19,S37000033,4,Emergency,88,108,-18.5
2020,2,2020-04-19,S37000033,5,Emergency,52,71.5,-27.3
2020,2,2020-04-19,S37000034,1,Emergency,537,773,-30.5
2020,2,2020-04-19,S37000034,2,Emergency,162,238.5,-32.1
2020,2,2020-04-19,S37000034,3,Emergency,81,118,-31.4
2020,2,2020-04-19,S37000034,4,Emergency,69,102.5,-32.7
2020,2,2020-04-19,S37000034,5,Emergency,51,77.5,-34.2
2020,2,2020-04-19,S37000035,1,Emergency,207,360.5,-42.6
2020,2,2020-04-19,S37000035,2,Emergency,161,249,-35.3
2020,2,2020-04-19,S37000035,3,Emergency,75,112,-33
2020,2,2020-04-19,S37000035,4,Emergency,65,108.5,-40.1
2020,2,2020-04-19,S37000035,5,Emergency,33,63.5,-48
2020,2,2020-04-26,S37000001,1,Emergency,36,60,-40
2020,2,2020-04-26,S37000001,2,Emergency,91,112.5,-19.1
2020,2,2020-04-26,S37000001,3,Emergency,46,65,-29.2
2020,2,2020-04-26,S37000001,4,Emergency,51,39,30.8
2020,2,2020-04-26,S37000001,5,Emergency,95,99,-4
2020,2,2020-04-26,S37000002,1,Emergency,15,18.5,-18.9
2020,2,2020-04-26,S37000002,2,Emergency,39,52.5,-25.7
2020,2,2020-04-26,S37000002,3,Emergency,80,88.5,-9.6
2020,2,2020-04-26,S37000002,4,Emergency,116,146.5,-20.8
2020,2,2020-04-26,S37000002,5,Emergency,79,95,-16.8
2020,2,2020-04-26,S37000003,1,Emergency,12,21.5,-44.2
2020,2,2020-04-26,S37000003,2,Emergency,43,53.5,-19.6
2020,2,2020-04-26,S37000003,3,Emergency,29,74,-60.8
